Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Datetime,ULBreakoutPL,ULBreakout
2014.06.18 00:00,2014.06.24 23:30,1.35467,1.3643399999999999,1.35417,1.36058,1165687,233137,101.7,1.3595,1.3624,1.3578,46.0,1063,532,480,1.11,4.09,17,7.0,1.0,1.3642,1.36293,1.36165,1.3591,1.35655,1.3552799999999998,1.354,211,461,284,105,2014-06-24 23:30:00,-25.500000000000522,2
2014.06.20 00:00,2014.06.26 23:30,1.36066,1.36511,1.35643,1.36113,1332924,266585,86.8,1.3605,1.362,1.3584,36.0,996,484,448,1.08,4.53,15,6.4,1.0,1.3646,1.36365,1.3627,1.3608,1.3589,1.35795,1.357,148,278,438,124,2014-06-26 23:30:00,19.000000000000128,1
2014.06.23 00:00,2014.06.27 23:30,1.3588799999999999,1.36511,1.35741,1.3648200000000001,1378049,275610,77.0,1.3603,1.3628,1.359,38.0,985,645,285,2.26,5.05,24,6.2,1.0,1.365,1.3640700000000001,1.36315,1.3613,1.35945,1.35853,1.3576,171,288,382,140,2014-06-27 23:30:00,18.499999999999073,1
2014.10.01 00:00,2014.10.07 23:30,1.2630299999999999,1.26987,1.25005,1.2668700000000002,1053155,210631,198.2,1.2617,1.267,1.2596,74.0,1744,972,714,1.36,3.49,3,12.6,1.0,1.2692,1.26683,1.26445,1.2597,1.25495,1.25258,1.2502,445,872,196,224,2014-10-07 23:30:00,47.50000000000032,1
2014.10.22 00:00,2014.10.28 23:30,1.27156,1.2764799999999998,1.26137,1.27342,873577,174715,151.1,1.2647,1.2708,1.2638,70.0,1418,1195,167,7.16,3.68,-16,9.9,1.0,1.2754,1.27385,1.2723,1.2692,1.2661,1.26455,1.263,164,425,379,427,2014-10-28 23:30:00,-31.000000000001027,2
2014.11.07 00:00,2014.11.13 23:30,1.23748,1.25091,1.2358,1.24765,984660,196932,151.1,1.2475,1.2488,1.2424,64.0,1754,312,1384,0.23,4.62,23,12.6,1.0,1.25,1.24835,1.2467,1.2434,1.2401,1.23845,1.2368,553,565,424,197,2014-11-13 23:30:00,33.0000000000008,1
2014.11.12 00:00,2014.11.18 23:30,1.24745,1.2577399999999999,1.23985,1.2536200000000002,966048,193210,178.9,1.2463,1.25,1.2426,74.0,1726,1053,609,1.73,3.84,-22,12.4,1.0,1.2558,1.25395,1.2521,1.2484,1.2447,1.24285,1.241,300,309,831,257,2014-11-18 23:30:00,37.00000000000036,1
2014.11.13 00:00,2014.11.19 23:30,1.2437799999999999,1.25985,1.23985,1.25537,986875,197375,200.0,1.2535,1.2556,1.246,96.0,1657,309,1291,0.24,3.28,-19,11.8,1.0,1.2574,1.25535,1.2533,1.2492,1.2451,1.24305,1.241,390,461,543,239,2014-11-19 23:30:00,-40.99999999999992,2
2014.12.03 00:00,2014.12.09 23:30,1.23829,1.24563,1.22472,1.23738,894137,178827,209.1,1.2313,1.238,1.228,100.0,1752,1107,595,1.86,3.31,-28,12.7,1.0,1.2448,1.2423,1.2398,1.2348,1.2298,1.2273,1.2248,159,604,633,348,2014-12-09 23:30:00,-49.999999999998934,2
2014.12.04 00:00,2014.12.10 23:30,1.23104,1.24563,1.22472,1.24476,901559,180312,209.1,1.2375,1.2448,1.231,138.0,1800,664,1088,0.61,3.4,12,13.1,1.0,1.245,1.24248,1.23995,1.2349,1.22985,1.22733,1.2248,278,725,443,348,2014-12-10 23:30:00,-50.499999999999986,2
2014.12.09 00:00,2014.12.15 23:30,1.2317200000000001,1.2495100000000001,1.2292,1.24363,942641,188528,203.1,1.2435,1.2476,1.2388,88.0,1890,729,1114,0.65,3.71,20,13.8,1.0,1.2492,1.24675,1.2443,1.2394,1.2345,1.23205,1.2296,606,660,494,123,2014-12-15 23:30:00,49.000000000001265,1
2015.02.10 00:00,2015.02.16 23:30,1.13236,1.1442700000000001,1.12729,1.13533,723608,144722,169.8,1.1317,1.1398,1.128,118.0,1832,1283,492,2.61,4.26,4,13.3,1.0,1.144,1.14192,1.13985,1.1357,1.13155,1.1294799999999998,1.1274,507,252,634,435,2015-02-16 23:30:00,-41.49999999999876,2
2015.02.12 00:00,2015.02.18 23:30,1.1335,1.14489,1.1302299999999998,1.1396700000000002,733713,146743,146.6,1.1403,1.1432,1.1356,76.0,1854,574,1208,0.48,5.01,4,13.4,1.0,1.1442,1.14248,1.14075,1.1373,1.13385,1.1321299999999999,1.1304,504,686,417,240,2015-02-18 23:30:00,-34.50000000000175,2
2015.03.16 00:00,2015.03.20 23:30,1.04701,1.10351,1.0469700000000002,1.0816,981181,196236,565.4,1.0605,1.0764,1.0508,256.0,2878,1958,820,2.39,2.03,28,22.0,1.0,1.0916,1.08615,1.0807,1.0698,1.0589,1.05345,1.048,425,532,1303,549,2015-03-20 23:30:00,108.99999999999909,1
2015.03.17 00:00,2015.03.23 23:30,1.05665,1.10351,1.05514,1.09456,1074006,214801,483.7,1.0605,1.0818,1.0556,262.0,3060,2615,380,6.88,2.52,20,23.7,1.0,1.0968,1.0915700000000002,1.08635,1.0759,1.06545,1.0602200000000002,1.055,493,930,705,896,2015-03-23 23:30:00,-104.5000000000007,2
2015.03.18 00:00,2015.03.24 23:30,1.0597,1.10351,1.05799,1.09235,1139123,227825,455.2,1.0919,1.1,1.0688,312.0,3200,624,2537,0.25,2.79,10,25.0,1.0,1.1004,1.09513,1.08985,1.0793,1.06875,1.0634700000000001,1.0582,827,859,593,888,2015-03-24 23:30:00,-105.50000000000058,2
2015.04.16 00:00,2015.04.22 23:30,1.0684200000000001,1.08487,1.06247,1.0724799999999999,1137933,227587,224.0,1.0737,1.0804,1.0716,88.0,2364,1322,968,1.37,4.18,-12,17.8,1.0,1.0838,1.08115,1.0785,1.0732,1.0679,1.06525,1.0626,470,1043,664,177,2015-04-22 23:30:00,-53.000000000000824,2
2015.04.20 00:00,2015.04.24 23:30,1.08186,1.09,1.06599,1.0870600000000001,1104657,220931,240.1,1.0737,1.0814,1.0692,122.0,2208,1395,748,1.86,3.65,-12,16.5,1.0,1.0898,1.08685,1.0839,1.078,1.0721,1.06915,1.0662,291,545,984,384,2015-04-24 23:30:00,59.00000000000016,1
2015.04.21 00:00,2015.04.27 23:30,1.07368,1.09266,1.06599,1.08909,1097456,219491,266.7,1.0737,1.084,1.0672,168.0,2224,1502,674,2.23,3.29,6,16.6,1.0,1.0912,1.08807,1.08495,1.0787,1.07245,1.06933,1.0662,546,537,680,443,2015-04-27 23:30:00,62.499999999998664,1
2015.05.07 00:00,2015.05.13 23:30,1.1346,1.13916,1.1131,1.1353600000000001,1161065,232213,260.6,1.1229,1.1286,1.1152,134.0,2371,1266,1058,1.2,3.62,-26,17.8,1.0,1.1384,1.13525,1.1321,1.1258,1.1195,1.11635,1.1132,401,342,1059,563,2015-05-13 23:30:00,62.99999999999972,1
2015.06.03 00:00,2015.06.09 23:30,1.11505,1.13798,1.10495,1.12822,1200515,240103,330.3,1.1265,1.133,1.1148,182.0,2754,834,1853,0.45,3.32,17,21.1,1.0,1.1368,1.1330200000000001,1.12925,1.1217,1.11415,1.11038,1.1066,333,1255,541,603,2015-06-09 23:30:00,-75.49999999999945,2
2015.06.11 00:00,2015.06.17 23:30,1.13236,1.13578,1.1151200000000001,1.13372,1032004,206401,206.6,1.1257,1.128,1.1216,64.0,2287,910,1305,0.7,4.4,-13,17.3,1.0,1.1344,1.1321299999999999,1.12985,1.1253,1.12075,1.11848,1.1162,213,870,1032,154,2015-06-17 23:30:00,45.50000000000054,1
2015.07.02 00:00,2015.07.08 23:30,1.10525,1.11214,1.0916299999999999,1.10758,966188,193238,205.1,1.1047,1.1104,1.1014,90.0,2177,1050,1083,0.97,4.23,-5,16.8,1.0,1.1118,1.10932,1.10685,1.1019,1.09695,1.09448,1.092,690,876,419,187,2015-07-08 23:30:00,-49.5000000000001,2
2015.07.03 00:00,2015.07.09 23:30,1.1083,1.11249,1.0916299999999999,1.10356,976985,195397,208.6,1.1033,1.1096,1.1004,92.0,2255,1266,932,1.36,4.3,-10,17.4,1.0,1.1118,1.10932,1.10685,1.1019,1.09695,1.09448,1.092,593,1001,467,187,2015-07-09 23:30:00,49.5000000000001,1
2015.07.16 00:00,2015.07.22 23:30,1.09466,1.09685,1.08086,1.09286,921124,184225,159.9,1.0935,1.0952,1.0852,100.0,1761,258,1461,0.18,4.35,-4,12.7,1.0,1.0964,1.0945,1.0926,1.0888,1.085,1.0831,1.0812,404,452,476,421,2015-07-22 23:30:00,38.000000000000256,1
2015.07.20 00:00,2015.07.24 23:30,1.08295,1.10179,1.08086,1.09812,897392,179478,209.3,1.0939,1.1008,1.0874,134.0,1802,794,960,0.83,3.43,31,13.1,1.0,1.1016,1.09905,1.0965,1.0914,1.0863,1.08375,1.0812,478,629,220,470,2015-07-24 23:30:00,50.99999999999882,1
2015.08.03 00:00,2015.08.07 23:30,1.09705,1.0995700000000002,1.08481,1.09647,856459,171292,147.6,1.0971,1.0984,1.0898,86.0,1759,204,1516,0.13,4.75,9,12.6,1.0,1.099,1.09722,1.09545,1.0919,1.08835,1.0865799999999999,1.0848,522,468,484,279,2015-08-07 23:30:00,35.49999999999942,1
2015.08.05 00:00,2015.08.11 23:30,1.0881299999999998,1.1088200000000001,1.08481,1.10416,871376,174275,240.1,1.0965,1.0982,1.0862,120.0,1874,649,1187,0.55,3.1,24,13.6,1.0,1.1074,1.10457,1.10175,1.0961,1.09045,1.0876299999999999,1.0848,341,396,601,522,2015-08-11 23:30:00,56.499999999999325,1
2015.08.13 00:00,2015.08.19 23:30,1.11576,1.1189,1.10175,1.11198,735686,147137,171.5,1.1111,1.116,1.1064,96.0,1782,748,998,0.75,4.1,-9,12.7,1.0,1.119,1.1168200000000001,1.11465,1.1103,1.10595,1.1037700000000001,1.1016,281,607,543,351,2015-08-19 23:30:00,43.50000000000076,1
2015.08.14 00:00,2015.08.20 23:30,1.1149,1.12446,1.10175,1.124,730016,146003,227.1,1.1077,1.1162,1.1052,110.0,1771,1146,583,1.97,3.08,14,12.7,1.0,1.122,1.11945,1.1169,1.1118,1.1067,1.10415,1.1016,178,525,596,453,2015-08-20 23:30:00,51.000000000001044,1
2015.09.03 00:00,2015.09.09 23:30,1.12255,1.12434,1.10873,1.1206200000000002,840110,168022,156.1,1.1165,1.119,1.1116,74.0,1812,793,968,0.82,4.59,12,13.2,1.0,1.1242,1.1223,1.1204,1.1166,1.1128,1.1109,1.109,299,494,749,266,2015-09-09 23:30:00,-38.000000000000256,2
2015.09.10 00:00,2015.09.16 23:30,1.1206,1.13732,1.11717,1.12894,872672,174534,201.5,1.1281,1.1344,1.1256,88.0,1800,970,772,1.26,3.53,27,13.0,1.0,1.1362,1.13395,1.1317,1.1272,1.1227,1.12045,1.1182,341,837,312,294,2015-09-16 23:30:00,45.000000000001705,1
2015.09.22 00:00,2015.09.28 23:30,1.11889,1.12958,1.11051,1.12437,867918,173584,190.7,1.1187,1.1208,1.1132,76.0,2063,787,1206,0.65,4.3,15,15.3,1.0,1.1276,1.12548,1.12335,1.1191,1.11485,1.1127200000000002,1.1106,204,504,920,415,2015-09-28 23:30:00,-42.49999999999865,2
2015.10.01 00:00,2015.10.07 23:30,1.11758,1.13183,1.11351,1.1236899999999999,849367,169873,183.2,1.1189,1.1254,1.1156,98.0,1804,1279,479,2.67,3.88,5,13.2,1.0,1.1312,1.1290200000000001,1.12685,1.1225,1.11815,1.11598,1.1138,226,627,604,338,2015-10-07 23:30:00,-43.50000000000076,2
2015.10.02 00:00,2015.10.08 23:30,1.11937,1.13273,1.11505,1.12758,858316,171663,176.8,1.1239,1.129,1.1206,84.0,1862,971,842,1.15,4.18,18,13.6,1.0,1.1316,1.12952,1.12745,1.1233,1.11915,1.1170799999999999,1.115,328,790,455,281,2015-10-08 23:30:00,41.49999999999876,1
2015.10.05 00:00,2015.10.09 23:30,1.12173,1.13871,1.1172,1.13571,844280,168856,215.1,1.1239,1.1294,1.1206,88.0,1753,1151,557,2.07,3.25,59,12.7,1.0,1.138,1.1354,1.1328,1.1276,1.1224,1.1198,1.1172,200,331,856,361,2015-10-09 23:30:00,51.999999999998714,1
2015.10.07 00:00,2015.10.13 23:30,1.12709,1.1411,1.12115,1.13783,819659,163932,199.5,1.1371,1.14,1.127,130.0,1648,345,1250,0.28,3.26,33,11.8,1.0,1.1404,1.1381299999999999,1.13585,1.1313,1.12675,1.12448,1.1222,626,194,388,424,2015-10-13 23:30:00,45.50000000000054,1
2015.12.04 00:00,2015.12.10 23:30,1.0938700000000001,1.10426,1.0796,1.09402,1068473,213695,246.6,1.0873,1.0948,1.0836,112.0,1879,1266,566,2.24,3.01,-1,13.7,1.0,1.103,1.10015,1.0973,1.0916,1.0859,1.08305,1.0802,223,574,709,361,2015-12-10 23:30:00,-57.000000000000384,2
2015.12.07 00:00,2015.12.11 23:30,1.08703,1.10426,1.0796,1.09928,995484,199097,246.6,1.0941,1.103,1.0874,156.0,1726,757,926,0.82,2.76,17,12.4,1.0,1.103,1.10015,1.0973,1.0916,1.0859,1.08305,1.0802,394,582,393,344,2015-12-11 23:30:00,-57.000000000000384,2
2015.12.08 00:00,2015.12.14 23:30,1.08369,1.10485,1.08301,1.09913,1043094,208619,218.4,1.0963,1.1028,1.093,98.0,1776,778,957,0.81,3.23,13,12.8,1.0,1.1044,1.1017299999999999,1.09905,1.0937,1.08835,1.0856700000000001,1.083,389,842,303,238,2015-12-14 23:30:00,-53.49999999999966,2
2015.12.22 00:00,2015.12.28 23:30,1.09143,1.09923,1.087,1.0967200000000001,505256,101051,122.3,1.0963,1.098,1.0922,58.0,1202,324,837,0.39,3.88,29,9.4,1.0,1.099,1.09753,1.09605,1.0931,1.09015,1.08867,1.0872,397,434,305,60,2015-12-28 23:30:00,-29.50000000000008,2
2016.01.04 00:00,2016.01.08 23:30,1.0873,1.09463,1.07107,1.09235,1102114,220423,235.6,1.0747,1.0872,1.0722,150.0,2044,1776,230,7.72,3.44,-2,15.0,1.0,1.0942,1.0914,1.0886,1.083,1.0774,1.0746,1.0718,405,674,452,502,2016-01-08 23:30:00,-56.00000000000049,2
2016.01.08 00:00,2016.01.14 23:30,1.09295,1.09697,1.08033,1.08645,1227548,245510,166.4,1.0883,1.091,1.0842,68.0,2032,747,1202,0.62,4.84,14,15.1,1.0,1.0946,1.0928200000000001,1.09105,1.0875,1.08395,1.08218,1.0804,278,764,700,277,2016-01-14 23:30:00,35.49999999999942,1
2016.01.21 00:00,2016.01.27 23:30,1.0889,1.0921,1.0778,1.08932,1580612,316122,143.0,1.0835,1.088,1.081,70.0,1714,1088,579,1.88,4.76,-15,12.4,1.0,1.0918,1.09018,1.08855,1.0853,1.08205,1.0804200000000002,1.0788,300,466,620,314,2016-01-27 23:30:00,32.50000000000197,1
2016.02.04 00:00,2016.02.10 23:30,1.1103299999999998,1.1337899999999999,1.10696,1.1289,1884665,376933,268.3,1.1197,1.1248,1.1112,136.0,2233,1040,1133,0.92,3.31,39,16.6,1.0,1.1326,1.1294,1.1262,1.1198,1.1134,1.1102,1.107,383,649,850,340,2016-02-10 23:30:00,-63.99999999999961,2
2016.03.01 00:00,2016.03.07 23:30,1.08724,1.1043399999999999,1.08255,1.10133,1682934,336587,217.9,1.0867,1.0962,1.083,132.0,1651,1204,392,3.07,3.0,25,11.9,1.0,1.103,1.10047,1.09795,1.0929,1.08785,1.08533,1.0828,346,441,202,646,2016-03-07 23:30:00,-50.499999999999986,2
2016.03.31 00:00,2016.04.06 23:30,1.13363,1.1437899999999999,1.13101,1.13986,1327694,265539,127.8,1.1383,1.1404,1.1358,46.0,1616,743,794,0.94,5.05,-12,11.5,1.0,1.1432,1.14168,1.14015,1.1371,1.13405,1.13253,1.131,227,898,357,129,2016-04-06 23:30:00,-30.49999999999997,2
2016.04.05 00:00,2016.04.11 23:30,1.13885,1.14539,1.13266,1.1407399999999999,1269954,253991,127.3,1.1395,1.141,1.1362,48.0,1733,617,1055,0.58,5.42,-29,12.5,1.0,1.1448,1.14335,1.1419,1.139,1.1361,1.13465,1.1332,130,637,753,206,2016-04-11 23:30:00,-29.000000000001247,2
2016.04.21 00:00,2016.04.27 23:30,1.1296,1.13981,1.1215,1.13209,1275217,255043,183.1,1.1297,1.1326,1.1258,68.0,1604,653,887,0.74,3.45,6,11.4,1.0,1.1366,1.13475,1.1329,1.1292,1.1255,1.12365,1.1218,130,658,538,246,2016-04-27 23:30:00,-37.00000000000036,2
2016.04.22 00:00,2016.04.28 23:30,1.12866,1.13679,1.1215,1.13514,1306340,261268,152.9,1.1267,1.1334,1.125,84.0,1587,1142,406,2.81,4.12,8,11.3,1.0,1.1366,1.13475,1.1329,1.1292,1.1255,1.12365,1.1218,326,546,466,246,2016-04-28 23:30:00,37.00000000000036,1
2016.05.26 00:00,2016.06.01 23:30,1.1154700000000002,1.12168,1.10978,1.1187799999999999,959751,191950,119.0,1.1135,1.1182,1.1122,60.0,1274,888,335,2.65,4.18,24,8.7,1.0,1.1204,1.1190799999999999,1.11775,1.1151,1.11245,1.11113,1.1098,334,339,432,154,2016-06-01 23:30:00,-26.500000000000412,2
2016.06.13 00:00,2016.06.17 23:30,1.1248,1.13028,1.1131,1.12732,1084166,216833,171.8,1.1259,1.1294,1.1222,72.0,1764,615,1097,0.56,4.06,9,12.7,1.0,1.13,1.12795,1.1259,1.1218,1.1177,1.11565,1.1136,662,687,315,91,2016-06-17 23:30:00,40.99999999999992,1
2016.06.17 00:00,2016.06.23 23:30,1.1224100000000001,1.1421299999999999,1.1222299999999998,1.13798,1146462,229292,199.0,1.1335,1.136,1.1256,104.0,1887,607,1227,0.49,3.77,-3,14.0,1.0,1.1406,1.1383,1.136,1.1314,1.1268,1.1245,1.1222,244,696,454,483,2016-06-23 23:30:00,-46.00000000000159,2
2016.06.27 00:00,2016.07.01 23:30,1.10073,1.11693,1.09709,1.11365,1297599,259520,198.4,1.1105,1.1128,1.1032,96.0,2310,558,1695,0.33,4.62,-3,17.2,1.0,1.1156,1.1133,1.111,1.1064,1.1018,1.0995,1.0972,457,921,619,301,2016-07-01 23:30:00,-45.999999999999375,2
2016.06.28 00:00,2016.07.04 23:30,1.10237,1.11693,1.10101,1.11523,1144173,228835,159.2,1.1105,1.1146,1.107,76.0,1958,814,1085,0.75,4.9,1,14.3,1.0,1.116,1.11415,1.1123,1.1086,1.1049,1.10305,1.1012,488,744,589,129,2016-07-04 23:30:00,-37.00000000000036,2
2016.07.07 00:00,2016.07.13 23:30,1.10996,1.11259,1.10018,1.1089200000000001,1046549,209310,124.1,1.1063,1.1092,1.1044,48.0,1554,883,599,1.47,4.93,3,10.9,1.0,1.1124,1.1110799999999998,1.10975,1.1071,1.10445,1.10313,1.1018,204,539,628,171,2016-07-13 23:30:00,-26.500000000000412,2
2016.07.08 00:00,2016.07.14 23:30,1.10604,1.11648,1.10018,1.11169,1082718,216544,163.0,1.1063,1.1108,1.1042,66.0,1587,970,558,1.74,3.82,37,11.2,1.0,1.113,1.1116,1.1102,1.1074,1.1046,1.1032,1.1018,358,400,569,209,2016-07-14 23:30:00,-27.999999999999137,2
2016.07.21 00:00,2016.07.27 23:30,1.10134,1.10648,1.0951899999999999,1.10579,4756216,951243,112.9,1.0989,1.103,1.0982,48.0,1382,946,368,2.57,4.77,12,9.5,1.0,1.1062,1.10485,1.1035,1.1008,1.0981,1.09675,1.0954,93,487,576,221,2016-07-27 23:30:00,27.000000000001467,1
2016.08.04 00:00,2016.08.10 23:30,1.11491,1.11901,1.10458,1.11753,4333048,866610,144.3,1.1083,1.1144,1.107,74.0,1155,927,172,5.39,3.12,24,7.6,1.0,1.119,1.11735,1.1157,1.1124,1.1091,1.10745,1.1058,144,440,211,347,2016-08-10 23:30:00,-33.0000000000008,2
2016.08.05 00:00,2016.08.11 23:30,1.11273,1.11914,1.10458,1.11372,4162606,832521,145.6,1.1083,1.115,1.1058,92.0,1163,936,172,5.44,3.14,45,7.6,1.0,1.1192,1.11753,1.11585,1.1125,1.10915,1.10748,1.1058,265,337,202,347,2016-08-11 23:30:00,-33.49999999999964,2
2016.09.19 00:00,2016.09.23 23:30,1.115,1.12573,1.1123,1.12237,6111744,1222349,134.3,1.1177,1.1212,1.1144,68.0,1231,665,527,1.26,3.62,12,8.2,1.0,1.1252,1.1236,1.122,1.1188,1.1156,1.114,1.1124,230,310,441,244,2016-09-23 23:30:00,-31.999999999998696,2
2016.10.21 00:00,2016.10.27 23:30,1.0928799999999999,1.09464,1.08511,1.08952,2086765,417353,95.3,1.0887,1.0914,1.087,44.0,1233,694,477,1.45,5.03,-22,8.3,1.0,1.0938,1.09273,1.09165,1.0895,1.08735,1.08627,1.0852,199,346,534,145,2016-10-27 23:30:00,21.500000000000963,1
2016.10.25 00:00,2016.10.31 23:30,1.08812,1.09917,1.08511,1.098,936160,187232,140.6,1.0905,1.0936,1.0868,68.0,1280,770,463,1.66,3.61,19,8.7,1.0,1.0992,1.09745,1.0957,1.0922,1.0887,1.08695,1.0852,226,248,603,202,2016-10-31 23:30:00,35.00000000000058,1
2016.11.21 00:00,2016.11.25 23:30,1.05922,1.06579,1.0518,1.05901,1089651,217930,139.9,1.0627,1.0648,1.0568,80.0,1712,309,1338,0.23,4.89,0,12.3,1.0,1.065,1.0634299999999999,1.06185,1.0587,1.05555,1.05397,1.0524,549,523,341,286,2016-11-25 23:30:00,31.49999999999986,1
2016.11.25 00:00,2016.12.01 23:30,1.05501,1.06856,1.0538399999999999,1.06607,1237733,247547,147.2,1.0595,1.064,1.0582,58.0,1837,1225,524,2.34,4.96,40,13.4,1.0,1.067,1.0654,1.0638,1.0606,1.0574,1.0558,1.0542,344,556,784,139,2016-12-01 23:30:00,-31.999999999998696,2
2016.12.01 00:00,2016.12.07 23:30,1.05879,1.0796299999999999,1.05055,1.07526,1254708,250942,290.8,1.0719,1.0784,1.0626,158.0,1922,620,1254,0.49,2.61,38,14.2,1.0,1.0786,1.0754299999999999,1.07225,1.0659,1.05955,1.05637,1.0532,582,483,549,282,2016-12-07 23:30:00,63.500000000000774,1
2016.12.21 00:00,2016.12.27 23:30,1.03883,1.04993,1.03824,1.0455299999999998,669999,134000,116.9,1.0451,1.046,1.0432,28.0,1251,328,820,0.4,4.24,24,8.5,1.0,1.0472,1.0461200000000002,1.04505,1.0429,1.04075,1.03967,1.0386,408,595,132,91,2016-12-27 23:30:00,-21.499999999998742,2
2016.12.23 00:00,2016.12.29 23:30,1.04357,1.04939,1.03721,1.04894,648526,129705,121.8,1.0451,1.0468,1.0434,34.0,1222,538,595,0.9,4.01,44,8.3,1.0,1.0494,1.048,1.0466,1.0438,1.041,1.0396,1.0382,163,789,158,102,2016-12-29 23:30:00,28.000000000001357,1
2016.12.30 00:00,2017.01.05 23:30,1.0486799999999998,1.06526,1.03403,1.0605799999999999,1015496,203099,312.3,1.0517,1.0582,1.0438,144.0,1973,855,1054,0.81,2.51,10,14.4,1.0,1.0612,1.0582200000000002,1.05525,1.0493,1.04335,1.0403799999999999,1.0374,346,721,481,377,2017-01-05 23:30:00,-59.499999999999,2
2017.01.03 00:00,2017.01.09 23:30,1.04535,1.06221,1.03403,1.05726,1172907,234581,281.8,1.0529,1.061,1.0466,144.0,1976,882,1042,0.85,2.78,43,14.4,1.0,1.0614,1.0584,1.0554,1.0494,1.0434,1.0404,1.0374,558,644,351,392,2017-01-09 23:30:00,-60.00000000000005,2
2017.01.05 00:00,2017.01.11 23:30,1.0488899999999999,1.06272,1.04538,1.0582200000000002,1239520,247904,173.4,1.0589,1.0602,1.0524,78.0,2071,399,1620,0.25,4.71,0,15.2,1.0,1.0624,1.0603200000000002,1.05825,1.0541,1.04995,1.04788,1.0458,578,772,596,118,2017-01-11 23:30:00,41.50000000000098,1
2017.01.10 00:00,2017.01.16 23:30,1.05728,1.06847,1.04538,1.05986,1206778,241356,230.9,1.0603,1.0656,1.0574,82.0,1929,917,965,0.95,3.3,-11,14.0,1.0,1.0676,1.0648799999999998,1.06215,1.0567,1.05125,1.04853,1.0458,581,909,300,125,2017-01-16 23:30:00,-54.50000000000177,2
2017.01.16 00:00,2017.01.20 23:30,1.06039,1.0719100000000001,1.05793,1.0699,1209718,241944,139.8,1.0681,1.071,1.0626,84.0,1727,452,1232,0.37,4.86,21,12.4,1.0,1.0718,1.07008,1.06835,1.0649,1.06145,1.0597299999999998,1.058,452,501,450,321,2017-01-20 23:30:00,34.50000000000175,1
2017.01.17 00:00,2017.01.23 23:30,1.05986,1.0768799999999998,1.05892,1.07634,1253022,250604,179.6,1.0681,1.0714,1.0628,86.0,1743,774,920,0.84,3.83,42,12.6,1.0,1.0754,1.07332,1.07125,1.0671,1.06295,1.0608799999999998,1.0588,311,656,570,197,2017-01-23 23:30:00,-41.49999999999876,2
2017.01.24 00:00,2017.01.30 23:30,1.07635,1.07749,1.06203,1.06948,1098785,219757,154.6,1.0731,1.0768,1.069,78.0,1526,584,889,0.66,3.91,-36,10.8,1.0,1.0772,1.0754,1.0736,1.07,1.0664,1.0646,1.0628,534,418,484,82,2017-01-30 23:30:00,35.99999999999825,1
2017.01.26 00:00,2017.02.01 23:30,1.0747,1.08122,1.06203,1.07681,1200554,240111,191.9,1.0693,1.076,1.0664,96.0,1626,1107,460,2.41,3.35,-26,11.6,1.0,1.081,1.0787200000000001,1.07645,1.0719,1.06735,1.06508,1.0628,364,379,740,135,2017-02-01 23:30:00,-45.50000000000054,2
2017.02.20 00:00,2017.02.24 23:30,1.06075,1.06329,1.04938,1.05595,1121330,224266,139.1,1.0581,1.0606,1.0528,78.0,1401,471,881,0.53,3.95,-7,9.7,1.0,1.063,1.0613,1.0596,1.0562,1.0528,1.0511,1.0494,306,477,475,139,2017-02-24 23:30:00,-33.99999999999847,2
2017.02.21 00:00,2017.02.27 23:30,1.06108,1.0630600000000001,1.04938,1.05859,1200348,240070,136.8,1.0581,1.059,1.0536,54.0,1431,388,982,0.4,4.09,-12,10.0,1.0,1.0626,1.06095,1.0593,1.056,1.0527,1.05105,1.0494,182,638,471,134,2017-02-27 23:30:00,-33.0000000000008,2
2017.03.08 00:00,2017.03.14 23:30,1.05655,1.07142,1.05249,1.06035,1041763,208353,189.3,1.0559,1.0652,1.0526,126.0,1315,1017,268,3.79,2.74,-34,9.0,1.0,1.071,1.0687,1.0664,1.0618,1.0572,1.0549,1.0526,269,335,303,402,2017-03-14 23:30:00,45.999999999999375,1
2017.03.20 00:00,2017.03.24 23:30,1.07318,1.08245,1.0719,1.07969,1017594,203519,105.5,1.0803,1.0816,1.0768,48.0,1268,254,952,0.27,4.7,2,8.6,1.0,1.082,1.08083,1.07965,1.0773,1.07495,1.0737700000000001,1.0726,465,414,261,119,2017-03-24 23:30:00,23.500000000000743,1
2017.04.11 00:00,2017.04.17 23:30,1.05954,1.06775,1.05785,1.0642399999999999,674633,134927,99.0,1.0615,1.0642,1.0594,48.0,1066,596,402,1.48,4.26,1,6.9,1.0,1.0676,1.0664,1.0652,1.0628,1.0604,1.0592,1.058,165,171,553,174,2017-04-17 23:30:00,24.000000000001798,1
2017.04.27 00:00,2017.05.03 23:30,1.09037,1.09474,1.08517,1.08856,722400,144480,95.7,1.0909,1.0924,1.0888,36.0,1238,471,689,0.68,5.05,-22,8.4,1.0,1.0942,1.09313,1.09205,1.0899,1.08775,1.0866799999999999,1.0856,174,644,267,143,2017-05-03 23:30:00,21.500000000000963,1
